,occu,raw,proc,compr,crop,cal,flush,pack,start,end,type
214,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-23 12:42:00,2022-03-23 12:43:00,<class 'TMclass.COMPR'>
215,368.0,368,0,0.0,0,0,0,0,2022-03-23 18:00:00,2022-03-23 18:01:00,<class 'TMclass.RAW'>
216,320.0,0,0,0.0,320,0,0,0,2022-03-23 18:01:00,2022-03-23 18:02:00,<class 'TMclass.CROP'>
217,368.0,0,368,0.0,0,0,0,0,2022-03-23 18:02:00,2022-03-23 18:42:00,<class 'TMclass.PROC'>
218,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-23 18:42:00,2022-03-23 18:43:00,<class 'TMclass.COMPR'>
219,368.0,368,0,0.0,0,0,0,0,2022-03-24 00:00:00,2022-03-24 00:01:00,<class 'TMclass.RAW'>
220,320.0,0,0,0.0,320,0,0,0,2022-03-24 00:01:00,2022-03-24 00:02:00,<class 'TMclass.CROP'>
221,368.0,0,368,0.0,0,0,0,0,2022-03-24 00:02:00,2022-03-24 00:42:00,<class 'TMclass.PROC'>
222,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-24 00:42:00,2022-03-24 00:43:00,<class 'TMclass.COMPR'>
223,368.0,368,0,0.0,0,0,0,0,2022-03-24 06:00:00,2022-03-24 06:01:00,<class 'TMclass.RAW'>
224,320.0,0,0,0.0,320,0,0,0,2022-03-24 06:01:00,2022-03-24 06:02:00,<class 'TMclass.CROP'>
225,368.0,0,368,0.0,0,0,0,0,2022-03-24 06:02:00,2022-03-24 06:42:00,<class 'TMclass.PROC'>
226,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-24 06:42:00,2022-03-24 06:43:00,<class 'TMclass.COMPR'>
227,368.0,368,0,0.0,0,0,0,0,2022-03-24 12:00:00,2022-03-24 12:01:00,<class 'TMclass.RAW'>
228,320.0,0,0,0.0,320,0,0,0,2022-03-24 12:01:00,2022-03-24 12:02:00,<class 'TMclass.CROP'>
229,368.0,0,368,0.0,0,0,0,0,2022-03-24 12:02:00,2022-03-24 12:42:00,<class 'TMclass.PROC'>
230,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-24 12:42:00,2022-03-24 12:43:00,<class 'TMclass.COMPR'>
231,368.0,368,0,0.0,0,0,0,0,2022-03-24 18:00:00,2022-03-24 18:01:00,<class 'TMclass.RAW'>
232,320.0,0,0,0.0,320,0,0,0,2022-03-24 18:01:00,2022-03-24 18:02:00,<class 'TMclass.CROP'>
233,368.0,0,368,0.0,0,0,0,0,2022-03-24 18:02:00,2022-03-24 18:42:00,<class 'TMclass.PROC'>
234,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-24 18:42:00,2022-03-24 18:43:00,<class 'TMclass.COMPR'>
235,368.0,368,0,0.0,0,0,0,0,2022-03-25 00:00:00,2022-03-25 00:01:00,<class 'TMclass.RAW'>
236,320.0,0,0,0.0,320,0,0,0,2022-03-25 00:01:00,2022-03-25 00:02:00,<class 'TMclass.CROP'>
237,368.0,0,368,0.0,0,0,0,0,2022-03-25 00:02:00,2022-03-25 00:42:00,<class 'TMclass.PROC'>
238,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-25 00:42:00,2022-03-25 00:43:00,<class 'TMclass.COMPR'>
239,368.0,368,0,0.0,0,0,0,0,2022-03-25 06:00:00,2022-03-25 06:01:00,<class 'TMclass.RAW'>
240,320.0,0,0,0.0,320,0,0,0,2022-03-25 06:01:00,2022-03-25 06:02:00,<class 'TMclass.CROP'>
241,368.0,0,368,0.0,0,0,0,0,2022-03-25 06:02:00,2022-03-25 06:42:00,<class 'TMclass.PROC'>
242,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-25 06:42:00,2022-03-25 06:43:00,<class 'TMclass.COMPR'>
243,368.0,368,0,0.0,0,0,0,0,2022-03-25 12:00:00,2022-03-25 12:01:00,<class 'TMclass.RAW'>
244,320.0,0,0,0.0,320,0,0,0,2022-03-25 12:01:00,2022-03-25 12:02:00,<class 'TMclass.CROP'>
245,368.0,0,368,0.0,0,0,0,0,2022-03-25 12:02:00,2022-03-25 12:42:00,<class 'TMclass.PROC'>
246,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-25 12:42:00,2022-03-25 12:43:00,<class 'TMclass.COMPR'>
247,368.0,368,0,0.0,0,0,0,0,2022-03-25 18:00:00,2022-03-25 18:01:00,<class 'TMclass.RAW'>
248,320.0,0,0,0.0,320,0,0,0,2022-03-25 18:01:00,2022-03-25 18:02:00,<class 'TMclass.CROP'>
249,368.0,0,368,0.0,0,0,0,0,2022-03-25 18:02:00,2022-03-25 18:42:00,<class 'TMclass.PROC'>
250,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-25 18:42:00,2022-03-25 18:43:00,<class 'TMclass.COMPR'>
251,37440.0,37440,0,0.0,0,0,0,0,2022-03-26 00:00:00,2022-03-26 01:30:00,<class 'TMclass.RAW'>
252,368.0,368,0,0.0,0,0,0,0,2022-03-26 06:00:00,2022-03-26 06:01:00,<class 'TMclass.RAW'>
253,320.0,0,0,0.0,320,0,0,0,2022-03-26 06:01:00,2022-03-26 06:02:00,<class 'TMclass.CROP'>
254,368.0,0,368,0.0,0,0,0,0,2022-03-26 06:02:00,2022-03-26 06:42:00,<class 'TMclass.PROC'>
255,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-26 06:42:00,2022-03-26 06:43:00,<class 'TMclass.COMPR'>
256,368.0,368,0,0.0,0,0,0,0,2022-03-26 12:00:00,2022-03-26 12:01:00,<class 'TMclass.RAW'>
257,320.0,0,0,0.0,320,0,0,0,2022-03-26 12:01:00,2022-03-26 12:02:00,<class 'TMclass.CROP'>
258,368.0,0,368,0.0,0,0,0,0,2022-03-26 12:02:00,2022-03-26 12:42:00,<class 'TMclass.PROC'>
259,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-26 12:42:00,2022-03-26 12:43:00,<class 'TMclass.COMPR'>
260,368.0,368,0,0.0,0,0,0,0,2022-03-26 18:00:00,2022-03-26 18:01:00,<class 'TMclass.RAW'>
261,320.0,0,0,0.0,320,0,0,0,2022-03-26 18:01:00,2022-03-26 18:02:00,<class 'TMclass.CROP'>
262,368.0,0,368,0.0,0,0,0,0,2022-03-26 18:02:00,2022-03-26 18:42:00,<class 'TMclass.PROC'>
263,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-26 18:42:00,2022-03-26 18:43:00,<class 'TMclass.COMPR'>
264,368.0,368,0,0.0,0,0,0,0,2022-03-27 00:00:00,2022-03-27 00:01:00,<class 'TMclass.RAW'>
265,320.0,0,0,0.0,320,0,0,0,2022-03-27 00:01:00,2022-03-27 00:02:00,<class 'TMclass.CROP'>
266,368.0,0,368,0.0,0,0,0,0,2022-03-27 00:02:00,2022-03-27 00:42:00,<class 'TMclass.PROC'>
267,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-27 00:42:00,2022-03-27 00:43:00,<class 'TMclass.COMPR'>
268,368.0,368,0,0.0,0,0,0,0,2022-03-27 06:00:00,2022-03-27 06:01:00,<class 'TMclass.RAW'>
269,320.0,0,0,0.0,320,0,0,0,2022-03-27 06:01:00,2022-03-27 06:02:00,<class 'TMclass.CROP'>
270,368.0,0,368,0.0,0,0,0,0,2022-03-27 06:02:00,2022-03-27 06:42:00,<class 'TMclass.PROC'>
271,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-27 06:42:00,2022-03-27 06:43:00,<class 'TMclass.COMPR'>
272,368.0,368,0,0.0,0,0,0,0,2022-03-27 12:00:00,2022-03-27 12:01:00,<class 'TMclass.RAW'>
273,320.0,0,0,0.0,320,0,0,0,2022-03-27 12:01:00,2022-03-27 12:02:00,<class 'TMclass.CROP'>
274,368.0,0,368,0.0,0,0,0,0,2022-03-27 12:02:00,2022-03-27 12:42:00,<class 'TMclass.PROC'>
275,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-27 12:42:00,2022-03-27 12:43:00,<class 'TMclass.COMPR'>
276,368.0,368,0,0.0,0,0,0,0,2022-03-27 18:00:00,2022-03-27 18:01:00,<class 'TMclass.RAW'>
277,320.0,0,0,0.0,320,0,0,0,2022-03-27 18:01:00,2022-03-27 18:02:00,<class 'TMclass.CROP'>
278,368.0,0,368,0.0,0,0,0,0,2022-03-27 18:02:00,2022-03-27 18:42:00,<class 'TMclass.PROC'>
279,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-27 18:42:00,2022-03-27 18:43:00,<class 'TMclass.COMPR'>
280,368.0,368,0,0.0,0,0,0,0,2022-03-28 00:00:00,2022-03-28 00:01:00,<class 'TMclass.RAW'>
281,320.0,0,0,0.0,320,0,0,0,2022-03-28 00:01:00,2022-03-28 00:02:00,<class 'TMclass.CROP'>
282,368.0,0,368,0.0,0,0,0,0,2022-03-28 00:02:00,2022-03-28 00:42:00,<class 'TMclass.PROC'>
283,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-28 00:42:00,2022-03-28 00:43:00,<class 'TMclass.COMPR'>
284,368.0,368,0,0.0,0,0,0,0,2022-03-28 06:00:00,2022-03-28 06:01:00,<class 'TMclass.RAW'>
285,320.0,0,0,0.0,320,0,0,0,2022-03-28 06:01:00,2022-03-28 06:02:00,<class 'TMclass.CROP'>
286,368.0,0,368,0.0,0,0,0,0,2022-03-28 06:02:00,2022-03-28 06:42:00,<class 'TMclass.PROC'>
287,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-28 06:42:00,2022-03-28 06:43:00,<class 'TMclass.COMPR'>
288,368.0,368,0,0.0,0,0,0,0,2022-03-28 12:00:00,2022-03-28 12:01:00,<class 'TMclass.RAW'>
289,320.0,0,0,0.0,320,0,0,0,2022-03-28 12:01:00,2022-03-28 12:02:00,<class 'TMclass.CROP'>
290,368.0,0,368,0.0,0,0,0,0,2022-03-28 12:02:00,2022-03-28 12:42:00,<class 'TMclass.PROC'>
291,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-28 12:42:00,2022-03-28 12:43:00,<class 'TMclass.COMPR'>
292,368.0,368,0,0.0,0,0,0,0,2022-03-28 18:00:00,2022-03-28 18:01:00,<class 'TMclass.RAW'>
293,320.0,0,0,0.0,320,0,0,0,2022-03-28 18:01:00,2022-03-28 18:02:00,<class 'TMclass.CROP'>
294,368.0,0,368,0.0,0,0,0,0,2022-03-28 18:02:00,2022-03-28 18:42:00,<class 'TMclass.PROC'>
295,0.0,0,0,12.742239999999999,0,0,0,0,2022-03-28 18:42:00,2022-03-28 18:43:00,<class 'TMclass.COMPR'>
296,37440.0,37440,0,0.0,0,0,0,0,2022-03-30 00:00:00,2022-03-30 01:30:00,<class 'TMclass.RAW'>
297,7488.0,7488,0,0.0,0,0,0,0,2022-03-30 06:00:00,2022-03-30 07:30:00,<class 'TMclass.RAW'>
298,24128.0,24128,0,0.0,0,0,0,0,2022-03-30 07:30:00,2022-03-31 03:00:00,<class 'TMclass.RAW'>
299,0.0,0,0,0.0,0,0,0,0,2022-03-30 07:30:00,2022-03-30 08:30:00,<function PHI_MEMORY.copy_partition at 0x7f4428701280>
300,-197312.0,-164976,-17296,-598.88528,-15040,0,0,0,2022-03-30 08:30:00,2022-03-30 09:30:00,<function PHI_MEMORY.format_partition at 0x7f44287011f0>
301,77376.0,77376,0,0.0,0,0,0,0,2022-03-31 12:00:00,2022-04-04 09:00:00,<class 'TMclass.RAW'>
302,194688.0,194688,0,0.0,0,0,0,0,2022-04-04 09:00:00,2022-04-06 00:00:00,<class 'TMclass.RAW'>
303,368.0,368,0,0.0,0,0,0,0,2022-04-07 00:00:00,2022-04-07 00:01:00,<class 'TMclass.RAW'>
304,320.0,0,0,0.0,320,0,0,0,2022-04-07 00:01:00,2022-04-07 00:02:00,<class 'TMclass.CROP'>
305,352.0,0,352,0.0,0,0,0,0,2022-04-07 00:02:00,2022-04-07 00:42:00,<class 'TMclass.PROC'>
306,0.0,0,0,7.925344,0,0,0,0,2022-04-07 00:42:00,2022-04-07 00:43:00,<class 'TMclass.COMPR'>
307,368.0,368,0,0.0,0,0,0,0,2022-04-07 06:00:00,2022-04-07 06:01:00,<class 'TMclass.RAW'>
308,320.0,0,0,0.0,320,0,0,0,2022-04-07 06:01:00,2022-04-07 06:02:00,<class 'TMclass.CROP'>
309,352.0,0,352,0.0,0,0,0,0,2022-04-07 06:02:00,2022-04-07 06:42:00,<class 'TMclass.PROC'>
310,0.0,0,0,7.925344,0,0,0,0,2022-04-07 06:42:00,2022-04-07 06:43:00,<class 'TMclass.COMPR'>
311,368.0,368,0,0.0,0,0,0,0,2022-04-07 12:00:00,2022-04-07 12:01:00,<class 'TMclass.RAW'>
312,320.0,0,0,0.0,320,0,0,0,2022-04-07 12:01:00,2022-04-07 12:02:00,<class 'TMclass.CROP'>
313,352.0,0,352,0.0,0,0,0,0,2022-04-07 12:02:00,2022-04-07 12:42:00,<class 'TMclass.PROC'>
314,0.0,0,0,7.925344,0,0,0,0,2022-04-07 12:42:00,2022-04-07 12:43:00,<class 'TMclass.COMPR'>
315,368.0,368,0,0.0,0,0,0,0,2022-04-07 18:00:00,2022-04-07 18:01:00,<class 'TMclass.RAW'>
316,320.0,0,0,0.0,320,0,0,0,2022-04-07 18:01:00,2022-04-07 18:02:00,<class 'TMclass.CROP'>
317,352.0,0,352,0.0,0,0,0,0,2022-04-07 18:02:00,2022-04-07 18:42:00,<class 'TMclass.PROC'>
318,0.0,0,0,7.925344,0,0,0,0,2022-04-07 18:42:00,2022-04-07 18:43:00,<class 'TMclass.COMPR'>
319,368.0,368,0,0.0,0,0,0,0,2022-04-08 00:00:00,2022-04-08 00:01:00,<class 'TMclass.RAW'>
320,320.0,0,0,0.0,320,0,0,0,2022-04-08 00:01:00,2022-04-08 00:02:00,<class 'TMclass.CROP'>
321,352.0,0,352,0.0,0,0,0,0,2022-04-08 00:02:00,2022-04-08 00:42:00,<class 'TMclass.PROC'>
322,0.0,0,0,7.925344,0,0,0,0,2022-04-08 00:42:00,2022-04-08 00:43:00,<class 'TMclass.COMPR'>
323,368.0,368,0,0.0,0,0,0,0,2022-04-08 06:00:00,2022-04-08 06:01:00,<class 'TMclass.RAW'>
324,320.0,0,0,0.0,320,0,0,0,2022-04-08 06:01:00,2022-04-08 06:02:00,<class 'TMclass.CROP'>
325,352.0,0,352,0.0,0,0,0,0,2022-04-08 06:02:00,2022-04-08 06:42:00,<class 'TMclass.PROC'>
326,0.0,0,0,7.925344,0,0,0,0,2022-04-08 06:42:00,2022-04-08 06:43:00,<class 'TMclass.COMPR'>
327,368.0,368,0,0.0,0,0,0,0,2022-04-08 12:00:00,2022-04-08 12:01:00,<class 'TMclass.RAW'>
328,320.0,0,0,0.0,320,0,0,0,2022-04-08 12:01:00,2022-04-08 12:02:00,<class 'TMclass.CROP'>
329,352.0,0,352,0.0,0,0,0,0,2022-04-08 12:02:00,2022-04-08 12:42:00,<class 'TMclass.PROC'>
330,0.0,0,0,7.925344,0,0,0,0,2022-04-08 12:42:00,2022-04-08 12:43:00,<class 'TMclass.COMPR'>
331,368.0,368,0,0.0,0,0,0,0,2022-04-08 18:00:00,2022-04-08 18:01:00,<class 'TMclass.RAW'>
332,320.0,0,0,0.0,320,0,0,0,2022-04-08 18:01:00,2022-04-08 18:02:00,<class 'TMclass.CROP'>
333,352.0,0,352,0.0,0,0,0,0,2022-04-08 18:02:00,2022-04-08 18:42:00,<class 'TMclass.PROC'>
334,0.0,0,0,7.925344,0,0,0,0,2022-04-08 18:42:00,2022-04-08 18:43:00,<class 'TMclass.COMPR'>
335,368.0,368,0,0.0,0,0,0,0,2022-04-09 00:00:00,2022-04-09 00:01:00,<class 'TMclass.RAW'>
336,320.0,0,0,0.0,320,0,0,0,2022-04-09 00:01:00,2022-04-09 00:02:00,<class 'TMclass.CROP'>
337,352.0,0,352,0.0,0,0,0,0,2022-04-09 00:02:00,2022-04-09 00:42:00,<class 'TMclass.PROC'>
338,0.0,0,0,7.925344,0,0,0,0,2022-04-09 00:42:00,2022-04-09 00:43:00,<class 'TMclass.COMPR'>
339,368.0,368,0,0.0,0,0,0,0,2022-04-09 06:00:00,2022-04-09 06:01:00,<class 'TMclass.RAW'>
340,320.0,0,0,0.0,320,0,0,0,2022-04-09 06:01:00,2022-04-09 06:02:00,<class 'TMclass.CROP'>
341,352.0,0,352,0.0,0,0,0,0,2022-04-09 06:02:00,2022-04-09 06:42:00,<class 'TMclass.PROC'>
342,0.0,0,0,7.925344,0,0,0,0,2022-04-09 06:42:00,2022-04-09 06:43:00,<class 'TMclass.COMPR'>
343,368.0,368,0,0.0,0,0,0,0,2022-04-09 12:00:00,2022-04-09 12:01:00,<class 'TMclass.RAW'>
344,320.0,0,0,0.0,320,0,0,0,2022-04-09 12:01:00,2022-04-09 12:02:00,<class 'TMclass.CROP'>
345,352.0,0,352,0.0,0,0,0,0,2022-04-09 12:02:00,2022-04-09 12:42:00,<class 'TMclass.PROC'>
346,0.0,0,0,7.925344,0,0,0,0,2022-04-09 12:42:00,2022-04-09 12:43:00,<class 'TMclass.COMPR'>
347,368.0,368,0,0.0,0,0,0,0,2022-04-09 18:00:00,2022-04-09 18:01:00,<class 'TMclass.RAW'>
348,320.0,0,0,0.0,320,0,0,0,2022-04-09 18:01:00,2022-04-09 18:02:00,<class 'TMclass.CROP'>
349,352.0,0,352,0.0,0,0,0,0,2022-04-09 18:02:00,2022-04-09 18:42:00,<class 'TMclass.PROC'>
350,0.0,0,0,7.925344,0,0,0,0,2022-04-09 18:42:00,2022-04-09 18:43:00,<class 'TMclass.COMPR'>
351,368.0,368,0,0.0,0,0,0,0,2022-04-10 00:00:00,2022-04-10 00:01:00,<class 'TMclass.RAW'>
352,320.0,0,0,0.0,320,0,0,0,2022-04-10 00:01:00,2022-04-10 00:02:00,<class 'TMclass.CROP'>
353,352.0,0,352,0.0,0,0,0,0,2022-04-10 00:02:00,2022-04-10 00:42:00,<class 'TMclass.PROC'>
354,0.0,0,0,7.925344,0,0,0,0,2022-04-10 00:42:00,2022-04-10 00:43:00,<class 'TMclass.COMPR'>
355,368.0,368,0,0.0,0,0,0,0,2022-04-10 06:00:00,2022-04-10 06:01:00,<class 'TMclass.RAW'>
356,320.0,0,0,0.0,320,0,0,0,2022-04-10 06:01:00,2022-04-10 06:02:00,<class 'TMclass.CROP'>
357,352.0,0,352,0.0,0,0,0,0,2022-04-10 06:02:00,2022-04-10 06:42:00,<class 'TMclass.PROC'>
358,0.0,0,0,7.925344,0,0,0,0,2022-04-10 06:42:00,2022-04-10 06:43:00,<class 'TMclass.COMPR'>
359,368.0,368,0,0.0,0,0,0,0,2022-04-10 12:00:00,2022-04-10 12:01:00,<class 'TMclass.RAW'>
360,320.0,0,0,0.0,320,0,0,0,2022-04-10 12:01:00,2022-04-10 12:02:00,<class 'TMclass.CROP'>
361,352.0,0,352,0.0,0,0,0,0,2022-04-10 12:02:00,2022-04-10 12:42:00,<class 'TMclass.PROC'>
362,0.0,0,0,7.925344,0,0,0,0,2022-04-10 12:42:00,2022-04-10 12:43:00,<class 'TMclass.COMPR'>
363,368.0,368,0,0.0,0,0,0,0,2022-04-10 18:00:00,2022-04-10 18:01:00,<class 'TMclass.RAW'>
364,320.0,0,0,0.0,320,0,0,0,2022-04-10 18:01:00,2022-04-10 18:02:00,<class 'TMclass.CROP'>
365,352.0,0,352,0.0,0,0,0,0,2022-04-10 18:02:00,2022-04-10 18:42:00,<class 'TMclass.PROC'>
366,0.0,0,0,7.925344,0,0,0,0,2022-04-10 18:42:00,2022-04-10 18:43:00,<class 'TMclass.COMPR'>
367,368.0,368,0,0.0,0,0,0,0,2022-04-11 00:00:00,2022-04-11 00:01:00,<class 'TMclass.RAW'>
368,320.0,0,0,0.0,320,0,0,0,2022-04-11 00:01:00,2022-04-11 00:02:00,<class 'TMclass.CROP'>
369,352.0,0,352,0.0,0,0,0,0,2022-04-11 00:02:00,2022-04-11 00:42:00,<class 'TMclass.PROC'>
370,0.0,0,0,7.925344,0,0,0,0,2022-04-11 00:42:00,2022-04-11 00:43:00,<class 'TMclass.COMPR'>
371,368.0,368,0,0.0,0,0,0,0,2022-04-11 06:00:00,2022-04-11 06:01:00,<class 'TMclass.RAW'>
372,320.0,0,0,0.0,320,0,0,0,2022-04-11 06:01:00,2022-04-11 06:02:00,<class 'TMclass.CROP'>
373,352.0,0,352,0.0,0,0,0,0,2022-04-11 06:02:00,2022-04-11 06:42:00,<class 'TMclass.PROC'>
374,0.0,0,0,7.925344,0,0,0,0,2022-04-11 06:42:00,2022-04-11 06:43:00,<class 'TMclass.COMPR'>
375,368.0,368,0,0.0,0,0,0,0,2022-04-11 12:00:00,2022-04-11 12:01:00,<class 'TMclass.RAW'>
376,320.0,0,0,0.0,320,0,0,0,2022-04-11 12:01:00,2022-04-11 12:02:00,<class 'TMclass.CROP'>
377,352.0,0,352,0.0,0,0,0,0,2022-04-11 12:02:00,2022-04-11 12:42:00,<class 'TMclass.PROC'>
378,0.0,0,0,7.925344,0,0,0,0,2022-04-11 12:42:00,2022-04-11 12:43:00,<class 'TMclass.COMPR'>
379,368.0,368,0,0.0,0,0,0,0,2022-04-11 18:00:00,2022-04-11 18:01:00,<class 'TMclass.RAW'>
380,320.0,0,0,0.0,320,0,0,0,2022-04-11 18:01:00,2022-04-11 18:02:00,<class 'TMclass.CROP'>
381,352.0,0,352,0.0,0,0,0,0,2022-04-11 18:02:00,2022-04-11 18:42:00,<class 'TMclass.PROC'>
382,0.0,0,0,7.925344,0,0,0,0,2022-04-11 18:42:00,2022-04-11 18:43:00,<class 'TMclass.COMPR'>
383,368.0,368,0,0.0,0,0,0,0,2022-04-12 00:00:00,2022-04-12 00:01:00,<class 'TMclass.RAW'>
384,320.0,0,0,0.0,320,0,0,0,2022-04-12 00:01:00,2022-04-12 00:02:00,<class 'TMclass.CROP'>
385,352.0,0,352,0.0,0,0,0,0,2022-04-12 00:02:00,2022-04-12 00:42:00,<class 'TMclass.PROC'>
386,0.0,0,0,7.925344,0,0,0,0,2022-04-12 00:42:00,2022-04-12 00:43:00,<class 'TMclass.COMPR'>
387,368.0,368,0,0.0,0,0,0,0,2022-04-12 06:00:00,2022-04-12 06:01:00,<class 'TMclass.RAW'>
388,320.0,0,0,0.0,320,0,0,0,2022-04-12 06:01:00,2022-04-12 06:02:00,<class 'TMclass.CROP'>
389,352.0,0,352,0.0,0,0,0,0,2022-04-12 06:02:00,2022-04-12 06:42:00,<class 'TMclass.PROC'>
390,0.0,0,0,7.925344,0,0,0,0,2022-04-12 06:42:00,2022-04-12 06:43:00,<class 'TMclass.COMPR'>
391,368.0,368,0,0.0,0,0,0,0,2022-04-12 12:00:00,2022-04-12 12:01:00,<class 'TMclass.RAW'>
392,320.0,0,0,0.0,320,0,0,0,2022-04-12 12:01:00,2022-04-12 12:02:00,<class 'TMclass.CROP'>
393,352.0,0,352,0.0,0,0,0,0,2022-04-12 12:02:00,2022-04-12 12:42:00,<class 'TMclass.PROC'>
394,0.0,0,0,7.925344,0,0,0,0,2022-04-12 12:42:00,2022-04-12 12:43:00,<class 'TMclass.COMPR'>
395,368.0,368,0,0.0,0,0,0,0,2022-04-12 18:00:00,2022-04-12 18:01:00,<class 'TMclass.RAW'>
396,320.0,0,0,0.0,320,0,0,0,2022-04-12 18:01:00,2022-04-12 18:02:00,<class 'TMclass.CROP'>
397,352.0,0,352,0.0,0,0,0,0,2022-04-12 18:02:00,2022-04-12 18:42:00,<class 'TMclass.PROC'>
398,0.0,0,0,7.925344,0,0,0,0,2022-04-12 18:42:00,2022-04-12 18:43:00,<class 'TMclass.COMPR'>
399,368.0,368,0,0.0,0,0,0,0,2022-04-13 00:00:00,2022-04-13 00:01:00,<class 'TMclass.RAW'>
400,320.0,0,0,0.0,320,0,0,0,2022-04-13 00:01:00,2022-04-13 00:02:00,<class 'TMclass.CROP'>
401,352.0,0,352,0.0,0,0,0,0,2022-04-13 00:02:00,2022-04-13 00:42:00,<class 'TMclass.PROC'>
402,0.0,0,0,7.925344,0,0,0,0,2022-04-13 00:42:00,2022-04-13 00:43:00,<class 'TMclass.COMPR'>
403,368.0,368,0,0.0,0,0,0,0,2022-04-13 06:00:00,2022-04-13 06:01:00,<class 'TMclass.RAW'>
404,320.0,0,0,0.0,320,0,0,0,2022-04-13 06:01:00,2022-04-13 06:02:00,<class 'TMclass.CROP'>
405,352.0,0,352,0.0,0,0,0,0,2022-04-13 06:02:00,2022-04-13 06:42:00,<class 'TMclass.PROC'>
406,0.0,0,0,7.925344,0,0,0,0,2022-04-13 06:42:00,2022-04-13 06:43:00,<class 'TMclass.COMPR'>
407,368.0,368,0,0.0,0,0,0,0,2022-04-13 12:00:00,2022-04-13 12:01:00,<class 'TMclass.RAW'>
408,320.0,0,0,0.0,320,0,0,0,2022-04-13 12:01:00,2022-04-13 12:02:00,<class 'TMclass.CROP'>
409,352.0,0,352,0.0,0,0,0,0,2022-04-13 12:02:00,2022-04-13 12:42:00,<class 'TMclass.PROC'>
410,0.0,0,0,7.925344,0,0,0,0,2022-04-13 12:42:00,2022-04-13 12:43:00,<class 'TMclass.COMPR'>
411,368.0,368,0,0.0,0,0,0,0,2022-04-13 18:00:00,2022-04-13 18:01:00,<class 'TMclass.RAW'>
412,320.0,0,0,0.0,320,0,0,0,2022-04-13 18:01:00,2022-04-13 18:02:00,<class 'TMclass.CROP'>
413,352.0,0,352,0.0,0,0,0,0,2022-04-13 18:02:00,2022-04-13 18:42:00,<class 'TMclass.PROC'>
414,0.0,0,0,7.925344,0,0,0,0,2022-04-13 18:42:00,2022-04-13 18:43:00,<class 'TMclass.COMPR'>
415,368.0,368,0,0.0,0,0,0,0,2022-04-14 00:00:00,2022-04-14 00:01:00,<class 'TMclass.RAW'>
416,320.0,0,0,0.0,320,0,0,0,2022-04-14 00:01:00,2022-04-14 00:02:00,<class 'TMclass.CROP'>
417,352.0,0,352,0.0,0,0,0,0,2022-04-14 00:02:00,2022-04-14 00:42:00,<class 'TMclass.PROC'>
418,0.0,0,0,7.925344,0,0,0,0,2022-04-14 00:42:00,2022-04-14 00:43:00,<class 'TMclass.COMPR'>
419,368.0,368,0,0.0,0,0,0,0,2022-04-14 06:00:00,2022-04-14 06:01:00,<class 'TMclass.RAW'>
420,320.0,0,0,0.0,320,0,0,0,2022-04-14 06:01:00,2022-04-14 06:02:00,<class 'TMclass.CROP'>
421,352.0,0,352,0.0,0,0,0,0,2022-04-14 06:02:00,2022-04-14 06:42:00,<class 'TMclass.PROC'>
422,0.0,0,0,7.925344,0,0,0,0,2022-04-14 06:42:00,2022-04-14 06:43:00,<class 'TMclass.COMPR'>
423,368.0,368,0,0.0,0,0,0,0,2022-04-14 12:00:00,2022-04-14 12:01:00,<class 'TMclass.RAW'>
424,320.0,0,0,0.0,320,0,0,0,2022-04-14 12:01:00,2022-04-14 12:02:00,<class 'TMclass.CROP'>
425,352.0,0,352,0.0,0,0,0,0,2022-04-14 12:02:00,2022-04-14 12:42:00,<class 'TMclass.PROC'>
426,0.0,0,0,7.925344,0,0,0,0,2022-04-14 12:42:00,2022-04-14 12:43:00,<class 'TMclass.COMPR'>
427,368.0,368,0,0.0,0,0,0,0,2022-04-14 18:00:00,2022-04-14 18:01:00,<class 'TMclass.RAW'>
428,320.0,0,0,0.0,320,0,0,0,2022-04-14 18:01:00,2022-04-14 18:02:00,<class 'TMclass.CROP'>
429,352.0,0,352,0.0,0,0,0,0,2022-04-14 18:02:00,2022-04-14 18:42:00,<class 'TMclass.PROC'>
430,0.0,0,0,7.925344,0,0,0,0,2022-04-14 18:42:00,2022-04-14 18:43:00,<class 'TMclass.COMPR'>
431,368.0,368,0,0.0,0,0,0,0,2022-04-15 00:00:00,2022-04-15 00:01:00,<class 'TMclass.RAW'>
